1:
4,154,38,0.875
5,153,28,0.8784530386740331
6,94,15,0.8532110091743119
7,45,28,0.8904109589041096
8,125,26,0.8079470198675497
9,161,29,0.8947368421052632
10:
1,152,29,0.8176795580110497
2,155,33,0.8457446808510638
3,83,19,0.9313725490196079
4,141,36,0.8813559322033898
5,157,29,0.8548387096774194
6,88,28,0.8706896551724138
7,40,9,0.9183673469387755
8,116,29,0.8206896551724138
9,161,40,0.900497512437811
11:
1,145,36,0.8232044198895028
2,156,30,0.8494623655913979
3,80,22,0.9019607843137255
4,133,32,0.8606060606060606
5,141,44,0.8540540540540541
6,89,25,0.8421052631578947
7,34,10,0.9318181818181818
8,113,23,0.8235294117647058
9,172,31,0.9064039408866995
12:
1,146,29,0.8342857142857143
2,163,24,0.8128342245989305
3,66,25,0.8901098901098901
4,116,36,0.8618421052631579
5,149,33,0.8736263736263736
6,94,19,0.831858407079646
7,29,10,0.9487179487179487
8,105,23,0.8359375
9,191,40,0.9090909090909091
13:
1,156,32,0.8563829787234043
2,177,27,0.8088235294117647
3,55,21,0.8947368421052632
4,106,30,0.8308823529411765
5,161,35,0.8775510204081632
6,95,24,0.8403361344537815
7,21,11,0.96875
8,94,26,0.825
9,211,35,0.9186991869918699
14:
1,160,40,0.88
2,177,32,0.8181818181818182
3,49,14,0.8888888888888888
4,102,22,0.8467741935483871
5,167,40,0.8599033816425121
6,95,20,0.8173913043478261
7,24,3,0.9259259259259259
8,98,13,0.8648648648648649
9,223,40,0.9125475285171103
15:
1,175,27,0.8613861386138614
2,182,25,0.8357487922705314
3,43,8,0.8823529411764706
4,96,21,0.8461538461538461
5,186,28,0.8738317757009346
6,109,17,0.8333333333333334
7,22,7,0.9310344827586207
8,93,20,0.8761061946902655
9,233,47,0.8928571428571429
16:
1,184,30,0.8551401869158879
2,181,34,0.8511627906976744
3,37,8,0.8888888888888888
4,84,28,0.8392857142857143
5,183,45,0.881578947368421
6,111,24,0.8444444444444444
7,22,4,0.9615384615384616
8,84,20,0.9230769230769231
9,246,46,0.9006849315068494
17:
1,178,41,0.8584474885844748
2,163,47,0.8666666666666667
3,23,14,0.918918918918919
4,71,23,0.9042553191489362
5,188,42,0.9
6,111,19,0.8692307692307693
7,17,6,0.9565217391304348
8,85,11,0.9270833333333334
9,242,52,0.8979591836734694
18:
1,190,29,0.863013698630137
2,179,19,0.8585858585858586
3,19,4,0.9565217391304348
4,57,21,0.9487179487179487
5,191,51,0.9090909090909091
6,101,29,0.8846153846153846
7,17,1,0.9444444444444444
8,82,16,0.9285714285714286
9,256,51,0.9022801302931596
19:
1,189,41,0.8608695652173913
2,173,48,0.8506787330316742
3,17,2,0.9473684210526315
4,49,17,0.9393939393939394
5,201,40,0.921161825726141
6,101,26,0.905511811023622
7,14,5,0.9473684210526315
8,74,18,0.9239130434782609
9,269,60,0.8875379939209727
20:
1,169,45,0.883177570093458
2,185,27,0.8584905660377359
3,15,2,1.0
4,48,10,0.896551724137931
5,214,43,0.933852140077821
6,99,24,0.9024390243902439
7,13,2,0.9333333333333333
8,70,14,0.9166666666666666
9,270,66,0.8720238095238095
21:
1,159,43,0.8910891089108911
2,191,36,0.8854625550660793
3,12,3,1.0
4,46,11,0.9298245614035088
5,225,47,0.9227941176470589
6,102,20,0.8770491803278688
7,12,3,0.9333333333333333
8,67,12,0.9493670886075949
9,287,58,0.881159420289855
22:
1,156,32,0.898936170212766
2,186,38,0.8705357142857143
3,7,5,1.0
4,40,13,0.9245283018867925
5,249,40,0.9100346020761245
6,98,27,0.84
7,11,2,1.0
8,59,17,0.9473684210526315
9,307,53,0.875
23:
1,149,35,0.8967391304347826
2,186,30,0.8796296296296297
3,5,2,1.0
4,35,11,0.9565217391304348
5,246,66,0.9038461538461539
6,103,20,0.8617886178861789
7,11,1,1.0
8,50,12,0.967741935483871
9,316,61,0.8938992042440318
24:
1,145,35,0.8888888888888888
2,173,41,0.8691588785046729
3,4,1,1.0
4,30,9,0.9487179487179487
5,242,61,0.8811881188118812
6,108,26,0.8582089552238806
7,7,6,1.0
8,45,11,0.9642857142857143
9,324,65,0.8894601542416453
25:
1,146,26,0.8662790697674418
2,164,35,0.8542713567839196
3,3,1,1.0
4,29,5,0.9117647058823529
5,261,46,0.8957654723127035
6,118,18,0.8235294117647058
7,6,2,1.0
8,42,10,0.9615384615384616
9,354,59,0.9055690072639225
26:
1,147,24,0.8596491228070176
2,154,38,0.859375
3,1,2,1.0
4,24,10,0.9411764705882353
5,276,60,0.9017857142857143
6,119,23,0.8309859154929577
7,4,2,1.0
8,34,13,0.9787234042553191
9,367,68,0.9057471264367816
27:
1,138,33,0.847953216374269
2,143,35,0.8932584269662921
3,1,0,1.0
4,20,7,0.9259259259259259
5,279,63,0.9093567251461988
6,116,29,0.8413793103448276
7,4,1,1.0
8,31,8,0.9487179487179487
9,361,75,0.9013761467889908
28:
1,135,28,0.8650306748466258
2,135,36,0.9181286549707602
3,1,0,1.0
4,24,5,0.8620689655172413
5,270,63,0.8918918918918919
6,108,34,0.8450704225352113
7,5,0,1.0
8,29,9,0.9473684210526315
9,357,87,0.918918918918919
29:
1,142,22,0.8780487804878049
2,133,32,0.9393939393939394
3,1,0,1.0
4,21,7,0.9285714285714286
5,272,56,0.9024390243902439
6,107,30,0.8832116788321168
7,3,2,1.0
8,25,7,0.96875
9,363,78,0.8888888888888888
30:
1,140,29,0.8994082840236687
2,141,24,0.9212121212121213
3,1,0,1.0
4,25,5,0.9333333333333333
5,274,62,0.9077380952380952
6,105,34,0.8776978417266187
7,3,0,1.0
8,21,7,0.9642857142857143
9,389,74,0.8855291576673866
31:
1,131,30,0.937888198757764
2,147,25,0.8953488372093024
3,1,0,1.0
4,24,5,0.9310344827586207
5,276,57,0.8978978978978979
6,116,20,0.8897058823529411
7,2,1,1.0
8,19,5,0.9583333333333334
9,400,83,0.8840579710144928
32:
1,119,28,0.9319727891156463
2,158,20,0.8876404494382022
3,1,0,1.0
4,23,4,0.9259259259259259
5,288,45,0.9159159159159159
6,120,25,0.8896551724137931
7,1,1,1.0
8,17,6,0.9130434782608695
9,406,87,0.8823529411764706
33:
1,120,23,0.9300699300699301
2,162,26,0.8882978723404256
3,1,0,1.0
4,20,7,0.9259259259259259
5,285,62,0.9020172910662824
6,110,33,0.8741258741258742
7,1,0,1.0
8,13,6,0.8947368421052632
9,425,72,0.8832997987927566
34:
1,114,26,0.9071428571428571
2,165,23,0.8776595744680851
3,1,0,1.0
4,20,2,0.9545454545454546
5,275,64,0.9026548672566371
6,106,26,0.8636363636363636
7,1,0,1.0
8,10,4,0.8571428571428571
9,420,97,0.8858800773694391
35:
1,108,28,0.9117647058823529
2,164,32,0.8775510204081632
3,1,0,1.0
4,17,5,0.8636363636363636
5,265,63,0.9054878048780488
6,103,23,0.8809523809523809
7,0,1,1.0
8,8,4,0.8333333333333334
9,414,99,0.8966861598440545
36:
1,108,15,0.8861788617886179
2,165,32,0.868020304568528
3,1,0,1.0
4,17,4,0.9047619047619048
5,270,50,0.90625
6,88,28,0.8620689655172413
8,7,2,0.7777777777777778
9,443,89,0.9041353383458647
37:
1,114,22,0.8897058823529411
2,168,38,0.8786407766990292
3,1,0,1.0
4,15,7,0.9545454545454546
5,262,60,0.9037267080745341
6,82,21,0.8640776699029126
8,6,2,0.75
9,469,91,0.8875
38:
1,116,23,0.8705035971223022
2,177,28,0.8878048780487805
3,1,0,1.0
4,16,2,0.9444444444444444
5,257,47,0.8881578947368421
6,76,20,0.8645833333333334
8,5,2,0.8571428571428571
9,493,81,0.8763066202090593
39:
1,126,24,0.8666666666666667
2,190,30,0.8818181818181818
3,1,0,1.0
4,11,6,1.0
5,231,70,0.893687707641196
6,63,21,0.8571428571428571
8,4,1,1.0
9,497,104,0.8851913477537438
40:
1,125,28,0.8888888888888888
2,164,55,0.8858447488584474
3,1,0,1.0
4,9,2,1.0
5,224,44,0.8992537313432836
6,64,7,0.8732394366197183
8,4,1,1.0
9,493,104,0.8710217755443886
41:
1,130,24,0.8766233766233766
2,166,36,0.905940594059406
3,1,0,1.0
4,6,3,1.0
5,214,60,0.9014598540145985
6,57,14,0.8873239436619719
8,0,4,1.0
9,512,99,0.8788870703764321
42:
1,136,25,0.8819875776397516
2,178,40,0.9036697247706422
3,1,0,1.0
4,3,4,1.0
5,222,42,0.8863636363636364
6,45,14,0.864406779661017
9,537,93,0.8698412698412699
43:
1,137,33,0.8588235294117647
2,191,35,0.9026548672566371
3,0,1,1.0
4,3,0,1.0
5,216,45,0.896551724137931
6,41,9,0.88
9,534,119,0.889739663093415
44:
1,138,27,0.8787878787878788
2,206,35,0.8879668049792531
4,3,0,1.0
5,209,42,0.9043824701195219
6,28,15,0.9767441860465116
9,518,117,0.8960629921259843
45:
1,137,29,0.8614457831325302
2,213,46,0.9034749034749034
4,2,1,1.0
5,193,55,0.907258064516129
6,23,7,1.0
9,527,107,0.8785488958990536
46:
1,140,31,0.8830409356725146
2,207,48,0.9019607843137255
4,2,0,1.0
5,184,46,0.8913043478260869
6,21,4,0.96
9,529,121,0.8876923076923077
47:
1,132,37,0.8994082840236687
2,214,47,0.89272030651341
4,1,1,1.0
5,186,37,0.8699551569506726
6,18,4,0.9545454545454546
9,538,106,0.8881987577639752
48:
1,144,24,0.9047619047619048
2,232,47,0.8745519713261649
4,1,0,1.0
5,191,38,0.8646288209606987
6,17,2,1.0
9,536,117,0.891271056661562
49:
1,142,35,0.8813559322033898
2,243,53,0.8885135135135135
4,1,0,1.0
5,190,39,0.8733624454148472
6,15,3,1.0
9,519,114,0.8894154818325435
50:
1,141,25,0.9096385542168675
2,249,56,0.8852459016393442
4,0,1,1.0
5,197,34,0.8571428571428571
6,11,5,1.0
9,495,126,0.8792270531400966
51:
1,151,23,0.8793103448275862
2,252,56,0.8993506493506493
5,190,39,0.8777292576419214
6,10,2,1.0
9,500,109,0.8850574712643678
52:
1,151,32,0.8961748633879781
2,269,50,0.9090909090909091
5,184,39,0.8834080717488789
6,8,3,1.0
9,504,111,0.8910569105691057
53:
1,151,27,0.898876404494382
2,275,57,0.9186746987951807
5,178,44,0.8783783783783784
6,5,3,1.0
9,496,105,0.8868552412645591
54:
1,146,36,0.8791208791208791
2,297,49,0.9219653179190751
5,173,40,0.8779342723004695
6,4,1,1.0
9,486,108,0.8720538720538721
55:
1,149,31,0.8611111111111112
2,298,70,0.904891304347826
5,168,37,0.8634146341463415
6,4,0,1.0
9,476,117,0.8870151770657673
56:
1,152,35,0.8770053475935828
2,290,73,0.8953168044077136
5,145,53,0.8939393939393939
6,4,0,1.0
9,466,114,0.8879310344827587
57:
1,166,26,0.8697916666666666
2,287,74,0.9113573407202216
5,142,30,0.9127906976744186
6,3,1,1.0
9,466,109,0.8921739130434783
58:
1,182,29,0.8293838862559242
2,311,60,0.8921832884097035
5,144,29,0.8901734104046243
6,2,1,1.0
9,467,114,0.8898450946643718
59:
1,198,32,0.8260869565217391
2,311,77,0.8865979381443299
5,140,33,0.8959537572254336
6,1,1,1.0
9,468,89,0.8833034111310593
60:
1,205,43,0.8266129032258065
2,318,67,0.8831168831168831
5,127,32,0.89937106918239
6,0,1,1.0
9,439,118,0.8976660682226212
61:
1,207,44,0.8207171314741036
2,332,70,0.8855721393034826
5,127,21,0.918918918918919
9,448,78,0.8973384030418251
62:
1,223,54,0.8231046931407943
2,332,72,0.8886138613861386
5,114,31,0.9103448275862069
9,445,98,0.8747697974217311
63:
1,234,51,0.8596491228070176
2,327,87,0.8888888888888888
5,98,26,0.9112903225806451
9,399,112,0.8825831702544031
64:
1,262,35,0.8585858585858586
2,341,72,0.8934624697336562
5,95,19,0.9298245614035088
9,378,107,0.8969072164948454
65:
1,273,55,0.8597560975609756
2,346,89,0.8689655172413793
5,86,21,0.9252336448598131
9,385,83,0.9123931623931624
66:
1,276,57,0.8648648648648649
2,352,87,0.8792710706150342
5,80,17,0.9587628865979382
9,379,86,0.9139784946236559
67:
1,293,45,0.8698224852071006
2,376,84,0.8586956521739131
5,74,19,0.9354838709677419
9,361,80,0.909297052154195
68:
1,280,68,0.8649425287356322
2,405,86,0.8533604887983707
5,74,15,0.898876404494382
9,335,87,0.9123222748815166
69:
1,273,60,0.8768768768768769
2,425,88,0.847953216374269
5,67,17,0.8809523809523809
9,330,67,0.924433249370277
70:
1,289,49,0.8668639053254438
2,446,84,0.8528301886792453
5,63,14,0.9090909090909091
9,315,85,0.91
71:
1,298,52,0.8914285714285715
2,454,93,0.8519195612431444
5,60,12,0.9027777777777778
9,304,76,0.9105263157894737
72:
1,298,62,0.9055555555555556
2,471,88,0.8479427549194991
5,55,11,0.8939393939393939
9,285,78,0.8925619834710744
73:
1,312,60,0.9032258064516129
2,474,103,0.8440207972270364
5,49,11,0.8666666666666667
9,252,78,0.9090909090909091
74:
1,312,68,0.9105263157894737
2,474,108,0.8487972508591065
5,45,10,0.8727272727272727
9,244,58,0.9337748344370861
75:
1,312,68,0.9
2,509,96,0.8446280991735537
5,39,12,0.9215686274509803
9,234,57,0.9415807560137457
76:
1,319,61,0.8868421052631579
2,525,115,0.8515625
5,42,4,0.9347826086956522
9,225,51,0.9347826086956522
77:
1,337,56,0.8956743002544529
2,540,105,0.8604651162790697
5,36,11,0.9361702127659575
9,215,47,0.9427480916030534
78:
1,327,70,0.889168765743073
2,562,114,0.8668639053254438
5,34,7,0.926829268292683
9,195,47,0.9214876033057852
79:
1,303,78,0.8818897637795275
2,546,145,0.869753979739508
5,25,13,0.9210526315789473
9,181,51,0.9094827586206896
80:
1,312,57,0.8888888888888888
2,545,133,0.8746312684365781
5,25,7,0.90625
9,181,32,0.9107981220657277
81:
1,313,73,0.883419689119171
2,594,115,0.8772919605077574
5,32,4,0.8888888888888888
9,168,41,0.9186602870813397
82:
1,319,52,0.862533692722372
2,636,116,0.8670212765957447
5,35,3,0.8421052631578947
9,140,46,0.9247311827956989
83:
1,305,70,0.8586666666666667
2,639,149,0.8629441624365483
5,32,9,0.8536585365853658
9,131,30,0.9254658385093167
84:
1,284,77,0.8587257617728532
2,645,131,0.8788659793814433
5,29,6,0.8571428571428571
9,119,31,0.9333333333333333
85:
1,289,69,0.8631284916201117
2,662,150,0.8719211822660099
5,26,8,0.8823529411764706
9,96,33,0.9534883720930233
86:
1,295,54,0.8796561604584527
2,680,152,0.8641826923076923
5,24,5,0.8275862068965517
9,84,28,0.9642857142857143
87:
1,288,63,0.8945868945868946
2,709,157,0.8602771362586605
5,19,9,0.8214285714285714
9,76,20,0.9583333333333334
88:
1,270,64,0.9101796407185628
2,752,145,0.8606465997770345
5,11,10,0.8571428571428571
9,57,25,0.926829268292683
89:
1,274,54,0.8871951219512195
2,788,152,0.8468085106382979
5,9,2,1.0
9,46,14,0.9666666666666667
90:
1,272,53,0.8830769230769231
2,797,172,0.8534571723426213
5,6,4,1.0
9,32,17,1.0
91:
1,254,60,0.8598726114649682
2,804,172,0.8555327868852459
5,3,3,1.0
9,25,11,1.0
92:
1,238,56,0.8775510204081632
2,822,189,0.8585558852621167
5,3,0,1.0
9,20,6,1.0
93:
1,225,51,0.8768115942028986
2,841,193,0.8558994197292069
5,1,2,1.0
9,17,5,0.9545454545454546
94:
1,210,45,0.8862745098039215
2,872,190,0.8380414312617702
5,1,0,1.0
9,15,3,0.9444444444444444
95:
1,186,54,0.8916666666666667
2,894,200,0.8482632541133455
5,0,1,1.0
9,8,7,0.9333333333333333
96:
1,172,41,0.9014084507042254
2,906,200,0.849005424954792
9,6,2,1.0
97:
1,175,32,0.9130434782608695
2,930,197,0.8411712511091393
9,5,1,1.0
98:
1,152,49,0.8955223880597015
2,942,212,0.8336221837088388
9,5,0,1.0
99:
1,130,37,0.9161676646706587
2,939,215,0.8396880415944541
9,3,2,1.0
100:
1,124,29,0.934640522875817
2,941,225,0.8447684391080618
9,2,1,1.0
101:
1,108,34,0.9366197183098591
2,955,234,0.8418839360807401
9,2,0,1.0
102:
1,97,23,0.95
2,988,206,0.8433835845896147
9,2,0,1.0
103:
1,83,27,0.9454545454545454
2,1023,218,0.8251410153102336
9,0,2,1.0
104:
1,67,25,0.9347826086956522
2,1024,221,0.8257028112449799
105:
1,61,17,0.8974358974358975
2,1015,244,0.8332009531374106
106:
1,52,14,0.8787878787878788
2,1017,245,0.8391442155309033
107:
1,38,20,0.9137931034482759
2,1032,235,0.8476716653512234
108:
1,24,16,0.9
2,1058,229,0.846930846930847
109:
1,19,9,0.8928571428571429
2,1062,244,0.8522205206738132
110:
1,14,9,0.9565217391304348
2,1099,206,0.8513409961685824
111:
1,8,6,0.9285714285714286
2,1104,249,0.8462675535846268
112:
1,5,3,1.0
2,1089,240,0.8419864559819413
113:
1,3,2,1.0
2,1086,248,0.8455772113943029
114:
1,2,1,1.0
2,1075,255,0.849624060150376
115:
1,2,0,1.0
2,1073,251,0.845166163141994
116:
1,1,1,1.0
2,1072,257,0.8570353649360422
117:
1,0,1,1.0
2,1102,219,0.8607115821347464
118:
2,1102,254,0.8539823008849557
119:
2,1091,246,0.8631264023934181
120:
2,1078,263,0.8508575689783744
121:
2,1063,257,0.8613636363636363
122:
2,1098,229,0.8500376789751318
123:
2,1113,241,0.843426883308715
124:
2,1096,244,0.8477611940298507
125:
2,1080,255,0.853183520599251
126:
2,1072,260,0.8453453453453453
127:
2,1065,249,0.8356164383561644
